Iteration,Likelihood,transmRate,vecEff1,vecEff2,vecEff3,vecEff4,vecEff5
3050,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3060,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3070,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3080,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3090,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3100,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3110,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3120,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3130,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3140,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3150,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3160,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3170,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3180,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3190,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3200,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3210,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3220,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3230,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3240,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3250,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3260,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3270,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3280,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3290,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3300,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3310,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3320,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3330,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3340,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3350,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3360,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3370,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3380,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3390,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3400,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3410,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3420,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3430,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3440,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3450,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3460,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3470,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3480,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3490,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3500,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3510,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3520,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3530,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3540,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3550,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3560,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3570,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3580,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3590,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3600,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3610,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3620,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3630,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3640,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3650,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3660,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3670,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3680,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3690,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3700,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3710,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3720,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3730,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3740,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3750,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3760,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3770,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3780,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3790,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3800,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3810,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3820,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3830,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3840,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3850,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3860,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3870,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3880,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3890,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3900,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3910,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3920,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3930,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3940,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3950,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3960,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3970,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3980,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
3990,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4000,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4010,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4020,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4030,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4040,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4050,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4060,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4070,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4080,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4090,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4100,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4110,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4120,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4130,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4140,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4150,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4160,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4170,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4180,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4190,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4200,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4210,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4220,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4230,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4240,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4250,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4260,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4270,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4280,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4290,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4300,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4310,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4320,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4330,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4340,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4350,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4360,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4370,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4380,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4390,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4400,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4410,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4420,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4430,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4440,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4450,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4460,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4470,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4480,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4490,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4500,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4510,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4520,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4530,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4540,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4550,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4560,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4570,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4580,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4590,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4600,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4610,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4620,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4630,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4640,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4650,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4660,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4670,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4680,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4690,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4700,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4710,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4720,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4730,-1001929,3.712488e-08,0.8250319,0.9184876,0.805363,0.6756957,0.8449891
4740,-1001864,3.664382e-08,0.8005643,0.9505223,0.8541548,0.7047745,0.8369413
4750,-1001864,3.664382e-08,0.8005643,0.9505223,0.8541548,0.7047745,0.8369413
4760,-1001864,3.664382e-08,0.8005643,0.9505223,0.8541548,0.7047745,0.8369413
4770,-1001864,3.664382e-08,0.8005643,0.9505223,0.8541548,0.7047745,0.8369413
4780,-1001864,3.664382e-08,0.8005643,0.9505223,0.8541548,0.7047745,0.8369413
4790,-1001864,3.664382e-08,0.8005643,0.9505223,0.8541548,0.7047745,0.8369413
4800,-1001864,3.664382e-08,0.8005643,0.9505223,0.8541548,0.7047745,0.8369413
4810,-1001864,3.664382e-08,0.8005643,0.9505223,0.8541548,0.7047745,0.8369413
4820,-1001864,3.664382e-08,0.8005643,0.9505223,0.8541548,0.7047745,0.8369413
4830,-1001864,3.664382e-08,0.8005643,0.9505223,0.8541548,0.7047745,0.8369413
4840,-1001864,3.664382e-08,0.8005643,0.9505223,0.8541548,0.7047745,0.8369413
4850,-1001864,3.664382e-08,0.8005643,0.9505223,0.8541548,0.7047745,0.8369413
4860,-1001864,3.664382e-08,0.8005643,0.9505223,0.8541548,0.7047745,0.8369413
4870,-1001864,3.664382e-08,0.8005643,0.9505223,0.8541548,0.7047745,0.8369413
4880,-1001864,3.664382e-08,0.8005643,0.9505223,0.8541548,0.7047745,0.8369413
4890,-1001864,3.664382e-08,0.8005643,0.9505223,0.8541548,0.7047745,0.8369413
4900,-1001864,3.664382e-08,0.8005643,0.9505223,0.8541548,0.7047745,0.8369413
4910,-1001864,3.664382e-08,0.8005643,0.9505223,0.8541548,0.7047745,0.8369413
4920,-1001864,3.664382e-08,0.8005643,0.9505223,0.8541548,0.7047745,0.8369413
4930,-1001864,3.664382e-08,0.8005643,0.9505223,0.8541548,0.7047745,0.8369413
4940,-1001864,3.664382e-08,0.8005643,0.9505223,0.8541548,0.7047745,0.8369413
4950,-1001864,3.664382e-08,0.8005643,0.9505223,0.8541548,0.7047745,0.8369413
4960,-1001864,3.664382e-08,0.8005643,0.9505223,0.8541548,0.7047745,0.8369413
4970,-1001864,3.664382e-08,0.8005643,0.9505223,0.8541548,0.7047745,0.8369413
4980,-1001864,3.664382e-08,0.8005643,0.9505223,0.8541548,0.7047745,0.8369413
4990,-1001864,3.664382e-08,0.8005643,0.9505223,0.8541548,0.7047745,0.8369413
5000,-1001864,3.664382e-08,0.8005643,0.9505223,0.8541548,0.7047745,0.8369413
