Iteration,Likelihood,transmRate,vecEff1,vecEff2,vecEff3,vecEff4,vecEff5,vecEff6,vecEff7,vecEff8
1430,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1440,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1450,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1460,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1470,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1480,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1490,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1500,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1510,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1520,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1530,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1540,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1550,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1560,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1570,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1580,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1590,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1600,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1610,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1620,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1630,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1640,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1650,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1660,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1670,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1680,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1690,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1700,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1710,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1720,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1730,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1740,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1750,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1760,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1770,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1780,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1790,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1800,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1810,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1820,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1830,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1840,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1850,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1860,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1870,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1880,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
1890,-1008915,2.590625e-09,0.2469349,0.6347472,0.8549085,0.5579329,0.9503513,0.5244287,0.7471075,0.4853588
