Iteration,Likelihood,transmRate,vecEff1,vecEff2,vecEff3,vecEff4,vecEff5,vecEff6,vecEff7
2290,-1001865,2.759686e-09,0.09104102,0.6321077,0.8314922,0.7985373,0.6608178,0.6522486,0.6374542
2300,-1001865,2.759686e-09,0.09104102,0.6321077,0.8314922,0.7985373,0.6608178,0.6522486,0.6374542
2310,-1001865,2.759686e-09,0.09104102,0.6321077,0.8314922,0.7985373,0.6608178,0.6522486,0.6374542
2320,-1001865,2.759686e-09,0.09104102,0.6321077,0.8314922,0.7985373,0.6608178,0.6522486,0.6374542
2330,-1001865,2.759686e-09,0.09104102,0.6321077,0.8314922,0.7985373,0.6608178,0.6522486,0.6374542
2340,-1001865,2.759686e-09,0.09104102,0.6321077,0.8314922,0.7985373,0.6608178,0.6522486,0.6374542
2350,-1001865,2.759686e-09,0.09104102,0.6321077,0.8314922,0.7985373,0.6608178,0.6522486,0.6374542
2360,-1001865,2.759686e-09,0.09104102,0.6321077,0.8314922,0.7985373,0.6608178,0.6522486,0.6374542
2370,-1001865,2.759686e-09,0.09104102,0.6321077,0.8314922,0.7985373,0.6608178,0.6522486,0.6374542
2380,-1001865,2.759686e-09,0.09104102,0.6321077,0.8314922,0.7985373,0.6608178,0.6522486,0.6374542
