Iteration,Likelihood,transmRate,vecEff1,vecEff2,vecEff3,vecEff4,vecEff5,vecEff6,vecEff7,vecEff8,vecEff9,vecEff10,vecEff11
1660,-1329.224,8.450992e-08,0.07724447,0.5945451,0.8743493,0.8617314,0.9560336,0.4519718,0.9701438,0.701383,0.7300823,0.5792392,0.7726096
1670,-1329.224,8.450992e-08,0.07724447,0.5945451,0.8743493,0.8617314,0.9560336,0.4519718,0.9701438,0.701383,0.7300823,0.5792392,0.7726096
1680,-1329.224,8.450992e-08,0.07724447,0.5945451,0.8743493,0.8617314,0.9560336,0.4519718,0.9701438,0.701383,0.7300823,0.5792392,0.7726096
1690,-1329.224,8.450992e-08,0.07724447,0.5945451,0.8743493,0.8617314,0.9560336,0.4519718,0.9701438,0.701383,0.7300823,0.5792392,0.7726096
1700,-1329.224,8.450992e-08,0.07724447,0.5945451,0.8743493,0.8617314,0.9560336,0.4519718,0.9701438,0.701383,0.7300823,0.5792392,0.7726096
1710,-1329.224,8.450992e-08,0.07724447,0.5945451,0.8743493,0.8617314,0.9560336,0.4519718,0.9701438,0.701383,0.7300823,0.5792392,0.7726096
1720,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
1730,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
1740,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
1750,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
1760,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
1770,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
1780,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
1790,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
1800,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
1810,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
1820,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
1830,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
1840,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
1850,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
1860,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
1870,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
1880,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
1890,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
1900,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
1910,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
1920,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
1930,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
1940,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
1950,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
1960,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
1970,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
1980,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
1990,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2000,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2010,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2020,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2030,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2040,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2050,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2060,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2070,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2080,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2090,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2100,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2110,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2120,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2130,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2140,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2150,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2160,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2170,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2180,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2190,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2200,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2210,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2220,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2230,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2240,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2250,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2260,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2270,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2280,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2290,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2300,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2310,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2320,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2330,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2340,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2350,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2360,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2370,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2380,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2390,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2400,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2410,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2420,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2430,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2440,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2450,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2460,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2470,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2480,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2490,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2500,-1233.797,8.537076e-08,0.02216101,0.5522489,0.8050484,0.8620884,0.9701855,0.5348603,0.9412354,0.6869531,0.6913656,0.7298368,0.6577171
2510,-1167.132,8.326893e-08,0.04189876,0.5352317,0.7497915,0.9217358,0.9261118,0.5062766,0.9627399,0.6239096,0.7614638,0.7023996,0.6585541
2520,-1167.132,8.326893e-08,0.04189876,0.5352317,0.7497915,0.9217358,0.9261118,0.5062766,0.9627399,0.6239096,0.7614638,0.7023996,0.6585541
2530,-1167.132,8.326893e-08,0.04189876,0.5352317,0.7497915,0.9217358,0.9261118,0.5062766,0.9627399,0.6239096,0.7614638,0.7023996,0.6585541
2540,-1167.132,8.326893e-08,0.04189876,0.5352317,0.7497915,0.9217358,0.9261118,0.5062766,0.9627399,0.6239096,0.7614638,0.7023996,0.6585541
2550,-1167.132,8.326893e-08,0.04189876,0.5352317,0.7497915,0.9217358,0.9261118,0.5062766,0.9627399,0.6239096,0.7614638,0.7023996,0.6585541
2560,-1167.132,8.326893e-08,0.04189876,0.5352317,0.7497915,0.9217358,0.9261118,0.5062766,0.9627399,0.6239096,0.7614638,0.7023996,0.6585541
2570,-1167.132,8.326893e-08,0.04189876,0.5352317,0.7497915,0.9217358,0.9261118,0.5062766,0.9627399,0.6239096,0.7614638,0.7023996,0.6585541
2580,-1167.132,8.326893e-08,0.04189876,0.5352317,0.7497915,0.9217358,0.9261118,0.5062766,0.9627399,0.6239096,0.7614638,0.7023996,0.6585541
2590,-1167.132,8.326893e-08,0.04189876,0.5352317,0.7497915,0.9217358,0.9261118,0.5062766,0.9627399,0.6239096,0.7614638,0.7023996,0.6585541
2600,-1167.132,8.326893e-08,0.04189876,0.5352317,0.7497915,0.9217358,0.9261118,0.5062766,0.9627399,0.6239096,0.7614638,0.7023996,0.6585541
2610,-1167.132,8.326893e-08,0.04189876,0.5352317,0.7497915,0.9217358,0.9261118,0.5062766,0.9627399,0.6239096,0.7614638,0.7023996,0.6585541
2620,-1165.487,8.365041e-08,0.03503817,0.5860657,0.7777328,0.9346398,0.897091,0.5607584,0.92249,0.6091637,0.7436303,0.7353574,0.6862565
2630,-1165.487,8.365041e-08,0.03503817,0.5860657,0.7777328,0.9346398,0.897091,0.5607584,0.92249,0.6091637,0.7436303,0.7353574,0.6862565
2640,-1142.324,8.311443e-08,0.02455652,0.5415988,0.78611,0.935762,0.926011,0.5729466,0.9620817,0.5549658,0.6934013,0.6904744,0.7247394
2650,-1142.324,8.311443e-08,0.02455652,0.5415988,0.78611,0.935762,0.926011,0.5729466,0.9620817,0.5549658,0.6934013,0.6904744,0.7247394
2660,-1142.324,8.311443e-08,0.02455652,0.5415988,0.78611,0.935762,0.926011,0.5729466,0.9620817,0.5549658,0.6934013,0.6904744,0.7247394
2670,-1142.324,8.311443e-08,0.02455652,0.5415988,0.78611,0.935762,0.926011,0.5729466,0.9620817,0.5549658,0.6934013,0.6904744,0.7247394
2680,-1142.324,8.311443e-08,0.02455652,0.5415988,0.78611,0.935762,0.926011,0.5729466,0.9620817,0.5549658,0.6934013,0.6904744,0.7247394
2690,-1142.324,8.311443e-08,0.02455652,0.5415988,0.78611,0.935762,0.926011,0.5729466,0.9620817,0.5549658,0.6934013,0.6904744,0.7247394
2700,-1136.761,8.210641e-08,0.02517345,0.5613523,0.724488,0.9043381,0.9285597,0.6165722,0.9250911,0.5168646,0.6885739,0.6955186,0.6899759
2710,-1136.761,8.210641e-08,0.02517345,0.5613523,0.724488,0.9043381,0.9285597,0.6165722,0.9250911,0.5168646,0.6885739,0.6955186,0.6899759
2720,-1136.761,8.210641e-08,0.02517345,0.5613523,0.724488,0.9043381,0.9285597,0.6165722,0.9250911,0.5168646,0.6885739,0.6955186,0.6899759
2730,-1124.567,8.243052e-08,0.02769474,0.4985659,0.7247101,0.9600142,0.9391222,0.6193463,0.9083237,0.5004301,0.7071501,0.710584,0.6783238
2740,-1111.47,8.313012e-08,0.06243545,0.5058938,0.7152783,0.9700241,0.9324991,0.6627758,0.9089014,0.498438,0.7038841,0.6946137,0.7321865
2750,-1111.47,8.313012e-08,0.06243545,0.5058938,0.7152783,0.9700241,0.9324991,0.6627758,0.9089014,0.498438,0.7038841,0.6946137,0.7321865
2760,-1111.47,8.313012e-08,0.06243545,0.5058938,0.7152783,0.9700241,0.9324991,0.6627758,0.9089014,0.498438,0.7038841,0.6946137,0.7321865
2770,-1087.281,8.432611e-08,0.07282514,0.4977225,0.7168259,0.9437792,0.9199872,0.6846885,0.9125889,0.4989292,0.706836,0.7317021,0.7168163
2780,-1069.637,8.444475e-08,0.01888571,0.5223414,0.7725519,0.9155981,0.9042952,0.7170623,0.9329229,0.5515031,0.713419,0.7237731,0.6965465
2790,-1069.637,8.444475e-08,0.01888571,0.5223414,0.7725519,0.9155981,0.9042952,0.7170623,0.9329229,0.5515031,0.713419,0.7237731,0.6965465
2800,-1060.306,8.404872e-08,0.001075746,0.5399259,0.7720485,0.948057,0.8760699,0.7302514,0.9045353,0.539317,0.7442902,0.7070155,0.6872505
2810,-1060.306,8.404872e-08,0.001075746,0.5399259,0.7720485,0.948057,0.8760699,0.7302514,0.9045353,0.539317,0.7442902,0.7070155,0.6872505
2820,-1060.306,8.404872e-08,0.001075746,0.5399259,0.7720485,0.948057,0.8760699,0.7302514,0.9045353,0.539317,0.7442902,0.7070155,0.6872505
2830,-1048.995,8.411923e-08,0.0122435,0.5280188,0.8191646,0.8913762,0.8942229,0.7357286,0.9033965,0.5222201,0.7352275,0.723704,0.6486353
2840,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
2850,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
2860,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
2870,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
2880,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
2890,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
2900,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
2910,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
2920,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
2930,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
2940,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
2950,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
2960,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
2970,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
2980,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
2990,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
3000,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
3010,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
3020,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
3030,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
3040,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
3050,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
3060,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
3070,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
3080,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
3090,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
3100,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
3110,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
3120,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
3130,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
3140,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
3150,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
3160,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
3170,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
3180,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
3190,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
3200,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
3210,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
3220,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
3230,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
3240,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
3250,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
3260,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
3270,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
3280,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
3290,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
3300,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
3310,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
3320,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
3330,-1034.714,8.47671e-08,0.04507416,0.5589444,0.8117465,0.8840316,0.9168705,0.7461284,0.9136364,0.5256643,0.6942594,0.7085379,0.6942006
