Iteration,Likelihood,transmRate,vecEff1,vecEff2,vecEff3,vecEff4,vecEff5,vecEff6,vecEff7,vecEff8
1260,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1270,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1280,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1290,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1300,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1310,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1320,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1330,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1340,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1350,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1360,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1370,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1380,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1390,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1400,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1410,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
