Iteration,Likelihood,transmRate,vecEff1,vecEff2,vecEff3,vecEff4,vecEff5,vecEff6,vecEff7
3030,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3040,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3050,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3060,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3070,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3080,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3090,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3100,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3110,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3120,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3130,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3140,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3150,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3160,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3170,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3180,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3190,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3200,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3210,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3220,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3230,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3240,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3250,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3260,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3270,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3280,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3290,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3300,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3310,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3320,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3330,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3340,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3350,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3360,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3370,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3380,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3390,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3400,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3410,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3420,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3430,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3440,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3450,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3460,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3470,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3480,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3490,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3500,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3510,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3520,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3530,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3540,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3550,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3560,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3570,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3580,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3590,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3600,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3610,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3620,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3630,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3640,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3650,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3660,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3670,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3680,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3690,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3700,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3710,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3720,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3730,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3740,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3750,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3760,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3770,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3780,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3790,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3800,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3810,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3820,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3830,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3840,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3850,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3860,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3870,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3880,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3890,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3900,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3910,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3920,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3930,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3940,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3950,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3960,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3970,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3980,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
3990,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4000,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4010,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4020,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4030,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4040,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4050,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4060,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4070,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4080,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4090,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4100,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4110,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4120,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4130,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4140,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4150,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4160,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4170,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4180,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4190,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4200,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4210,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4220,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4230,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4240,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4250,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4260,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4270,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4280,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4290,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4300,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4310,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4320,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4330,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4340,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4350,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4360,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4370,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4380,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4390,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4400,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4410,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4420,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4430,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4440,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4450,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4460,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4470,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4480,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4490,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4500,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4510,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4520,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4530,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4540,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4550,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4560,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4570,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4580,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4590,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4600,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4610,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4620,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4630,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4640,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4650,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4660,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4670,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4680,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4690,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4700,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4710,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4720,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4730,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4740,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4750,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4760,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4770,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4780,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4790,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4800,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4810,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4820,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4830,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4840,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4850,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4860,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4870,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4880,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4890,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4900,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4910,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4920,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4930,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4940,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4950,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4960,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4970,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4980,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
4990,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
5000,NA,9.190201e-08,0.1536377,0.6348391,0.8,0.8,0.8,0.8,0.8
