Iteration,Likelihood,transmRate,vecEff1,vecEff2,vecEff3,vecEff4,vecEff5,vecEff6,vecEff7,vecEff8,vecEff9,vecEff10,vecEff11
1690,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
1700,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
1710,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
1720,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
1730,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
1740,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
1750,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
1760,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
1770,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
1780,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
1790,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
1800,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
1810,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
1820,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
1830,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
1840,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
1850,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
1860,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
1870,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
1880,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
1890,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
1900,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
1910,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
1920,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
1930,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
1940,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
1950,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
1960,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
1970,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
1980,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
1990,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2000,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2010,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2020,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2030,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2040,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2050,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2060,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2070,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2080,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2090,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2100,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2110,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2120,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2130,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2140,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2150,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2160,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2170,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2180,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2190,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2200,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2210,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2220,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2230,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2240,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2250,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2260,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2270,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2280,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2290,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2300,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2310,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2320,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2330,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2340,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2350,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2360,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2370,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2380,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2390,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2400,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2410,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2420,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2430,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2440,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2450,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2460,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2470,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2480,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2490,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2500,-6000.423,3.613301e-09,0.969664,0.04414129,0.5248438,0.6352375,0.6702407,0.6692041,0.7882469,0.5425579,0.755703,0.5452491,0.7588745
2510,-5115.884,3.72567e-09,0.986164,0.04807032,0.5374827,0.6878311,0.6782409,0.6334132,0.7813108,0.5544171,0.8041354,0.5678835,0.735186
2520,-5115.884,3.72567e-09,0.986164,0.04807032,0.5374827,0.6878311,0.6782409,0.6334132,0.7813108,0.5544171,0.8041354,0.5678835,0.735186
2530,-4490.051,3.616104e-09,0.9221146,0.113924,0.5061771,0.7017182,0.6896791,0.5950348,0.760794,0.5420299,0.7549888,0.5519959,0.7505729
2540,-4490.051,3.616104e-09,0.9221146,0.113924,0.5061771,0.7017182,0.6896791,0.5950348,0.760794,0.5420299,0.7549888,0.5519959,0.7505729
2550,-4490.051,3.616104e-09,0.9221146,0.113924,0.5061771,0.7017182,0.6896791,0.5950348,0.760794,0.5420299,0.7549888,0.5519959,0.7505729
2560,-4490.051,3.616104e-09,0.9221146,0.113924,0.5061771,0.7017182,0.6896791,0.5950348,0.760794,0.5420299,0.7549888,0.5519959,0.7505729
2570,-4490.051,3.616104e-09,0.9221146,0.113924,0.5061771,0.7017182,0.6896791,0.5950348,0.760794,0.5420299,0.7549888,0.5519959,0.7505729
2580,-2978.763,3.736852e-09,0.8925076,0.1169843,0.5026952,0.7339688,0.7178848,0.5904455,0.8179671,0.6009044,0.7716201,0.5018673,0.7372962
2590,-2978.763,3.736852e-09,0.8925076,0.1169843,0.5026952,0.7339688,0.7178848,0.5904455,0.8179671,0.6009044,0.7716201,0.5018673,0.7372962
2600,-2978.763,3.736852e-09,0.8925076,0.1169843,0.5026952,0.7339688,0.7178848,0.5904455,0.8179671,0.6009044,0.7716201,0.5018673,0.7372962
2610,-2978.763,3.736852e-09,0.8925076,0.1169843,0.5026952,0.7339688,0.7178848,0.5904455,0.8179671,0.6009044,0.7716201,0.5018673,0.7372962
2620,-2978.763,3.736852e-09,0.8925076,0.1169843,0.5026952,0.7339688,0.7178848,0.5904455,0.8179671,0.6009044,0.7716201,0.5018673,0.7372962
2630,-2978.763,3.736852e-09,0.8925076,0.1169843,0.5026952,0.7339688,0.7178848,0.5904455,0.8179671,0.6009044,0.7716201,0.5018673,0.7372962
2640,-2978.763,3.736852e-09,0.8925076,0.1169843,0.5026952,0.7339688,0.7178848,0.5904455,0.8179671,0.6009044,0.7716201,0.5018673,0.7372962
2650,-2978.763,3.736852e-09,0.8925076,0.1169843,0.5026952,0.7339688,0.7178848,0.5904455,0.8179671,0.6009044,0.7716201,0.5018673,0.7372962
2660,-2978.763,3.736852e-09,0.8925076,0.1169843,0.5026952,0.7339688,0.7178848,0.5904455,0.8179671,0.6009044,0.7716201,0.5018673,0.7372962
2670,-2978.763,3.736852e-09,0.8925076,0.1169843,0.5026952,0.7339688,0.7178848,0.5904455,0.8179671,0.6009044,0.7716201,0.5018673,0.7372962
2680,-2978.763,3.736852e-09,0.8925076,0.1169843,0.5026952,0.7339688,0.7178848,0.5904455,0.8179671,0.6009044,0.7716201,0.5018673,0.7372962
2690,-2978.763,3.736852e-09,0.8925076,0.1169843,0.5026952,0.7339688,0.7178848,0.5904455,0.8179671,0.6009044,0.7716201,0.5018673,0.7372962
2700,-2978.763,3.736852e-09,0.8925076,0.1169843,0.5026952,0.7339688,0.7178848,0.5904455,0.8179671,0.6009044,0.7716201,0.5018673,0.7372962
2710,-2978.763,3.736852e-09,0.8925076,0.1169843,0.5026952,0.7339688,0.7178848,0.5904455,0.8179671,0.6009044,0.7716201,0.5018673,0.7372962
2720,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
2730,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
2740,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
2750,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
2760,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
2770,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
2780,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
2790,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
2800,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
2810,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
2820,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
2830,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
2840,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
2850,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
2860,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
2870,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
2880,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
2890,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
2900,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
2910,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
2920,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
2930,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
2940,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
2950,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
2960,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
2970,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
2980,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
2990,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3000,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3010,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3020,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3030,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3040,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3050,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3060,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3070,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3080,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3090,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3100,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3110,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3120,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3130,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3140,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3150,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3160,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3170,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3180,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3190,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3200,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3210,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3220,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3230,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3240,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3250,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3260,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3270,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3280,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3290,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3300,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3310,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3320,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3330,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3340,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3350,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3360,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
3370,-2882.239,3.841941e-09,0.9019804,0.1277122,0.5114357,0.7405379,0.7437983,0.6383997,0.7909203,0.6536663,0.7751095,0.5321682,0.7426821
