Iteration,Likelihood,transmRate,vecEff1,vecEff2,vecEff3,vecEff4,vecEff5,vecEff6,vecEff7,vecEff8
1490,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1500,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1510,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1520,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1530,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1540,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1550,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1560,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1570,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1580,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1590,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1600,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1610,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1620,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1630,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1640,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1650,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1660,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1670,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1680,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1690,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1700,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1710,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1720,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1730,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1740,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1750,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1760,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1770,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1780,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1790,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1800,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1810,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1820,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1830,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1840,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1850,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1860,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1870,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1880,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1890,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1900,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1910,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1920,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1930,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1940,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1950,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1960,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1970,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1980,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1990,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
2000,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
2010,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
2020,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
2030,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
2040,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
2050,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
2060,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
2070,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
2080,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
