Iteration,Likelihood,transmRate,vecEff1,vecEff2,vecEff3,vecEff4,vecEff5,vecEff6,vecEff7,vecEff8,vecEff9
1960,-515.7981,4.550113e-07,0.1669995,0.8832356,0.8376185,0.6355338,0.7300011,0.6056709,0.6796179,0.8666517,0.8337713
1970,-515.7981,4.550113e-07,0.1669995,0.8832356,0.8376185,0.6355338,0.7300011,0.6056709,0.6796179,0.8666517,0.8337713
1980,-515.7981,4.550113e-07,0.1669995,0.8832356,0.8376185,0.6355338,0.7300011,0.6056709,0.6796179,0.8666517,0.8337713
1990,-515.7981,4.550113e-07,0.1669995,0.8832356,0.8376185,0.6355338,0.7300011,0.6056709,0.6796179,0.8666517,0.8337713
2000,-515.7981,4.550113e-07,0.1669995,0.8832356,0.8376185,0.6355338,0.7300011,0.6056709,0.6796179,0.8666517,0.8337713
2010,-515.7981,4.550113e-07,0.1669995,0.8832356,0.8376185,0.6355338,0.7300011,0.6056709,0.6796179,0.8666517,0.8337713
2020,-515.7981,4.550113e-07,0.1669995,0.8832356,0.8376185,0.6355338,0.7300011,0.6056709,0.6796179,0.8666517,0.8337713
2030,-515.7981,4.550113e-07,0.1669995,0.8832356,0.8376185,0.6355338,0.7300011,0.6056709,0.6796179,0.8666517,0.8337713
2040,-515.7981,4.550113e-07,0.1669995,0.8832356,0.8376185,0.6355338,0.7300011,0.6056709,0.6796179,0.8666517,0.8337713
2050,-515.7981,4.550113e-07,0.1669995,0.8832356,0.8376185,0.6355338,0.7300011,0.6056709,0.6796179,0.8666517,0.8337713
2060,-515.7981,4.550113e-07,0.1669995,0.8832356,0.8376185,0.6355338,0.7300011,0.6056709,0.6796179,0.8666517,0.8337713
2070,-515.7981,4.550113e-07,0.1669995,0.8832356,0.8376185,0.6355338,0.7300011,0.6056709,0.6796179,0.8666517,0.8337713
2080,-515.7981,4.550113e-07,0.1669995,0.8832356,0.8376185,0.6355338,0.7300011,0.6056709,0.6796179,0.8666517,0.8337713
2090,-515.7981,4.550113e-07,0.1669995,0.8832356,0.8376185,0.6355338,0.7300011,0.6056709,0.6796179,0.8666517,0.8337713
2100,-515.7981,4.550113e-07,0.1669995,0.8832356,0.8376185,0.6355338,0.7300011,0.6056709,0.6796179,0.8666517,0.8337713
2110,-515.7981,4.550113e-07,0.1669995,0.8832356,0.8376185,0.6355338,0.7300011,0.6056709,0.6796179,0.8666517,0.8337713
2120,-515.7981,4.550113e-07,0.1669995,0.8832356,0.8376185,0.6355338,0.7300011,0.6056709,0.6796179,0.8666517,0.8337713
2130,-515.7981,4.550113e-07,0.1669995,0.8832356,0.8376185,0.6355338,0.7300011,0.6056709,0.6796179,0.8666517,0.8337713
2140,-515.7981,4.550113e-07,0.1669995,0.8832356,0.8376185,0.6355338,0.7300011,0.6056709,0.6796179,0.8666517,0.8337713
2150,-515.7981,4.550113e-07,0.1669995,0.8832356,0.8376185,0.6355338,0.7300011,0.6056709,0.6796179,0.8666517,0.8337713
2160,-515.7981,4.550113e-07,0.1669995,0.8832356,0.8376185,0.6355338,0.7300011,0.6056709,0.6796179,0.8666517,0.8337713
2170,-515.7981,4.550113e-07,0.1669995,0.8832356,0.8376185,0.6355338,0.7300011,0.6056709,0.6796179,0.8666517,0.8337713
2180,-515.7981,4.550113e-07,0.1669995,0.8832356,0.8376185,0.6355338,0.7300011,0.6056709,0.6796179,0.8666517,0.8337713
2190,-515.7981,4.550113e-07,0.1669995,0.8832356,0.8376185,0.6355338,0.7300011,0.6056709,0.6796179,0.8666517,0.8337713
2200,-515.7981,4.550113e-07,0.1669995,0.8832356,0.8376185,0.6355338,0.7300011,0.6056709,0.6796179,0.8666517,0.8337713
2210,-515.7981,4.550113e-07,0.1669995,0.8832356,0.8376185,0.6355338,0.7300011,0.6056709,0.6796179,0.8666517,0.8337713
2220,-515.7981,4.550113e-07,0.1669995,0.8832356,0.8376185,0.6355338,0.7300011,0.6056709,0.6796179,0.8666517,0.8337713
2230,-515.7981,4.550113e-07,0.1669995,0.8832356,0.8376185,0.6355338,0.7300011,0.6056709,0.6796179,0.8666517,0.8337713
2240,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2250,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2260,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2270,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2280,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2290,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2300,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2310,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2320,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2330,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2340,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2350,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2360,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2370,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2380,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2390,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2400,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2410,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2420,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2430,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2440,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2450,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2460,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2470,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2480,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2490,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2500,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2510,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2520,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2530,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2540,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2550,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2560,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2570,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2580,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2590,-510.7722,4.463253e-07,0.1422552,0.858617,0.9046492,0.6036612,0.6338818,0.6227426,0.6773942,0.7658725,0.8247965
2600,-508.9527,4.465079e-07,0.1261602,0.8655319,0.8975399,0.5724008,0.6497133,0.6355146,0.6608416,0.7302107,0.8174561
2610,-508.9527,4.465079e-07,0.1261602,0.8655319,0.8975399,0.5724008,0.6497133,0.6355146,0.6608416,0.7302107,0.8174561
2620,-508.9527,4.465079e-07,0.1261602,0.8655319,0.8975399,0.5724008,0.6497133,0.6355146,0.6608416,0.7302107,0.8174561
2630,-508.9527,4.465079e-07,0.1261602,0.8655319,0.8975399,0.5724008,0.6497133,0.6355146,0.6608416,0.7302107,0.8174561
2640,-508.9527,4.465079e-07,0.1261602,0.8655319,0.8975399,0.5724008,0.6497133,0.6355146,0.6608416,0.7302107,0.8174561
2650,-508.9527,4.465079e-07,0.1261602,0.8655319,0.8975399,0.5724008,0.6497133,0.6355146,0.6608416,0.7302107,0.8174561
2660,-508.9527,4.465079e-07,0.1261602,0.8655319,0.8975399,0.5724008,0.6497133,0.6355146,0.6608416,0.7302107,0.8174561
2670,-508.9527,4.465079e-07,0.1261602,0.8655319,0.8975399,0.5724008,0.6497133,0.6355146,0.6608416,0.7302107,0.8174561
2680,-508.9527,4.465079e-07,0.1261602,0.8655319,0.8975399,0.5724008,0.6497133,0.6355146,0.6608416,0.7302107,0.8174561
2690,-508.9527,4.465079e-07,0.1261602,0.8655319,0.8975399,0.5724008,0.6497133,0.6355146,0.6608416,0.7302107,0.8174561
2700,-508.9527,4.465079e-07,0.1261602,0.8655319,0.8975399,0.5724008,0.6497133,0.6355146,0.6608416,0.7302107,0.8174561
2710,-508.9527,4.465079e-07,0.1261602,0.8655319,0.8975399,0.5724008,0.6497133,0.6355146,0.6608416,0.7302107,0.8174561
2720,-508.9527,4.465079e-07,0.1261602,0.8655319,0.8975399,0.5724008,0.6497133,0.6355146,0.6608416,0.7302107,0.8174561
2730,-508.7292,4.465509e-07,0.157341,0.8669578,0.9006366,0.5241083,0.6071354,0.6141129,0.64089,0.73814,0.7731421
2740,-508.7292,4.465509e-07,0.157341,0.8669578,0.9006366,0.5241083,0.6071354,0.6141129,0.64089,0.73814,0.7731421
2750,-508.7292,4.465509e-07,0.157341,0.8669578,0.9006366,0.5241083,0.6071354,0.6141129,0.64089,0.73814,0.7731421
2760,-508.7292,4.465509e-07,0.157341,0.8669578,0.9006366,0.5241083,0.6071354,0.6141129,0.64089,0.73814,0.7731421
2770,-508.7292,4.465509e-07,0.157341,0.8669578,0.9006366,0.5241083,0.6071354,0.6141129,0.64089,0.73814,0.7731421
2780,-508.7292,4.465509e-07,0.157341,0.8669578,0.9006366,0.5241083,0.6071354,0.6141129,0.64089,0.73814,0.7731421
2790,-508.7292,4.465509e-07,0.157341,0.8669578,0.9006366,0.5241083,0.6071354,0.6141129,0.64089,0.73814,0.7731421
2800,-508.7292,4.465509e-07,0.157341,0.8669578,0.9006366,0.5241083,0.6071354,0.6141129,0.64089,0.73814,0.7731421
2810,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
2820,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
2830,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
2840,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
2850,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
2860,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
2870,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
2880,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
2890,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
2900,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
2910,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
2920,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
2930,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
2940,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
2950,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
2960,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
2970,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
2980,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
2990,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3000,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3010,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3020,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3030,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3040,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3050,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3060,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3070,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3080,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3090,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3100,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3110,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3120,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3130,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3140,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3150,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3160,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3170,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3180,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3190,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3200,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3210,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3220,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3230,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3240,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3250,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3260,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3270,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3280,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3290,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3300,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3310,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3320,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3330,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3340,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3350,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3360,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3370,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3380,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3390,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3400,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3410,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3420,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3430,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3440,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3450,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3460,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3470,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3480,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3490,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3500,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3510,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3520,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3530,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3540,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3550,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3560,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3570,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3580,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3590,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3600,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3610,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3620,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3630,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3640,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3650,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3660,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3670,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3680,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3690,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3700,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3710,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3720,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3730,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3740,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3750,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3760,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3770,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3780,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3790,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3800,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3810,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3820,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3830,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3840,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3850,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3860,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3870,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3880,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3890,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3900,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3910,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3920,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3930,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3940,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
3950,-505.8946,4.462881e-07,0.111204,0.8616867,0.9249992,0.5605226,0.5532603,0.6217102,0.6032586,0.708889,0.7800304
