Iteration,Likelihood,transmRate,vecEff1,vecEff2,vecEff3,vecEff4,vecEff5,vecEff6
2110,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2120,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2130,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2140,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2150,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2160,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2170,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2180,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2190,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2200,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2210,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2220,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2230,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2240,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2250,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2260,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2270,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2280,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2290,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2300,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2310,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2320,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2330,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2340,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2350,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2360,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2370,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2380,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2390,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2400,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2410,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2420,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2430,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2440,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2450,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2460,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2470,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2480,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2490,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2500,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2510,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2520,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2530,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2540,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2550,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2560,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2570,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2580,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2590,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2600,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2610,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2620,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2630,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2640,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2650,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2660,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2670,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2680,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
