Iteration,Likelihood,transmRate,vecEff1,vecEff2,vecEff3,vecEff4,vecEff5,vecEff6,vecEff7
2380,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2390,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2400,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2410,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2420,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2430,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2440,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2450,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2460,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2470,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2480,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2490,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2500,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2510,-562.4514,9.654218e-08,0.7093943,0.8142912,0.6920147,0.5109506,0.6512054,0.6566265,0.792411
2520,-562.9166,9.628697e-08,0.7204136,0.7738883,0.7285089,0.5249223,0.6331637,0.6591337,0.8251262
2530,-562.9166,9.628697e-08,0.7204136,0.7738883,0.7285089,0.5249223,0.6331637,0.6591337,0.8251262
2540,-562.0283,9.565907e-08,0.7029976,0.803784,0.7846946,0.4816136,0.6453763,0.6657589,0.901661
2550,-562.0283,9.565907e-08,0.7029976,0.803784,0.7846946,0.4816136,0.6453763,0.6657589,0.901661
2560,-562.0283,9.565907e-08,0.7029976,0.803784,0.7846946,0.4816136,0.6453763,0.6657589,0.901661
2570,-562.0283,9.565907e-08,0.7029976,0.803784,0.7846946,0.4816136,0.6453763,0.6657589,0.901661
2580,-562.0283,9.565907e-08,0.7029976,0.803784,0.7846946,0.4816136,0.6453763,0.6657589,0.901661
2590,-562.0283,9.565907e-08,0.7029976,0.803784,0.7846946,0.4816136,0.6453763,0.6657589,0.901661
2600,-562.0283,9.565907e-08,0.7029976,0.803784,0.7846946,0.4816136,0.6453763,0.6657589,0.901661
2610,-561.4648,9.595306e-08,0.7024675,0.8091329,0.7717649,0.4253879,0.6468415,0.6295233,0.8607563
2620,-561.4648,9.595306e-08,0.7024675,0.8091329,0.7717649,0.4253879,0.6468415,0.6295233,0.8607563
2630,-561.4648,9.595306e-08,0.7024675,0.8091329,0.7717649,0.4253879,0.6468415,0.6295233,0.8607563
2640,-561.4648,9.595306e-08,0.7024675,0.8091329,0.7717649,0.4253879,0.6468415,0.6295233,0.8607563
2650,-561.4648,9.595306e-08,0.7024675,0.8091329,0.7717649,0.4253879,0.6468415,0.6295233,0.8607563
2660,-561.4648,9.595306e-08,0.7024675,0.8091329,0.7717649,0.4253879,0.6468415,0.6295233,0.8607563
2670,-561.7326,9.654082e-08,0.7172435,0.7969367,0.7925804,0.4404976,0.5901674,0.631615,0.8813034
2680,-562.6337,9.766006e-08,0.7145803,0.7816681,0.8040853,0.4102834,0.662706,0.659732,0.9644832
2690,-562.6337,9.766006e-08,0.7145803,0.7816681,0.8040853,0.4102834,0.662706,0.659732,0.9644832
2700,-562.6337,9.766006e-08,0.7145803,0.7816681,0.8040853,0.4102834,0.662706,0.659732,0.9644832
2710,-562.6337,9.766006e-08,0.7145803,0.7816681,0.8040853,0.4102834,0.662706,0.659732,0.9644832
2720,-562.6337,9.766006e-08,0.7145803,0.7816681,0.8040853,0.4102834,0.662706,0.659732,0.9644832
2730,-562.6337,9.766006e-08,0.7145803,0.7816681,0.8040853,0.4102834,0.662706,0.659732,0.9644832
2740,-562.6337,9.766006e-08,0.7145803,0.7816681,0.8040853,0.4102834,0.662706,0.659732,0.9644832
2750,-560.6775,9.784641e-08,0.7217132,0.7914724,0.7839931,0.4283072,0.6284975,0.6742676,0.9400716
2760,-560.6775,9.784641e-08,0.7217132,0.7914724,0.7839931,0.4283072,0.6284975,0.6742676,0.9400716
2770,-560.6775,9.784641e-08,0.7217132,0.7914724,0.7839931,0.4283072,0.6284975,0.6742676,0.9400716
2780,-560.6775,9.784641e-08,0.7217132,0.7914724,0.7839931,0.4283072,0.6284975,0.6742676,0.9400716
2790,-559.9273,9.755407e-08,0.721214,0.7904562,0.7755682,0.3984098,0.647834,0.66028,0.9691821
2800,-559.9273,9.755407e-08,0.721214,0.7904562,0.7755682,0.3984098,0.647834,0.66028,0.9691821
2810,-562.9729,9.728745e-08,0.7225746,0.7760495,0.7684988,0.4082406,0.6650088,0.6628838,0.9525046
2820,-562.9729,9.728745e-08,0.7225746,0.7760495,0.7684988,0.4082406,0.6650088,0.6628838,0.9525046
2830,-562.9729,9.728745e-08,0.7225746,0.7760495,0.7684988,0.4082406,0.6650088,0.6628838,0.9525046
2840,-562.9729,9.728745e-08,0.7225746,0.7760495,0.7684988,0.4082406,0.6650088,0.6628838,0.9525046
2850,-562.9729,9.728745e-08,0.7225746,0.7760495,0.7684988,0.4082406,0.6650088,0.6628838,0.9525046
2860,-562.2634,9.726132e-08,0.7137983,0.8050883,0.7550114,0.4404154,0.675679,0.6142517,0.9621527
2870,-559.4484,9.613512e-08,0.7068223,0.8142266,0.7475795,0.3843405,0.6379141,0.6416397,0.9320681
2880,-559.4484,9.613512e-08,0.7068223,0.8142266,0.7475795,0.3843405,0.6379141,0.6416397,0.9320681
2890,-557.1477,9.610622e-08,0.7175463,0.7986201,0.741278,0.4519123,0.6379054,0.6605504,0.9339893
2900,-557.1477,9.610622e-08,0.7175463,0.7986201,0.741278,0.4519123,0.6379054,0.6605504,0.9339893
2910,-557.1477,9.610622e-08,0.7175463,0.7986201,0.741278,0.4519123,0.6379054,0.6605504,0.9339893
2920,-557.1477,9.610622e-08,0.7175463,0.7986201,0.741278,0.4519123,0.6379054,0.6605504,0.9339893
2930,-557.1477,9.610622e-08,0.7175463,0.7986201,0.741278,0.4519123,0.6379054,0.6605504,0.9339893
2940,-557.1477,9.610622e-08,0.7175463,0.7986201,0.741278,0.4519123,0.6379054,0.6605504,0.9339893
2950,-557.1477,9.610622e-08,0.7175463,0.7986201,0.741278,0.4519123,0.6379054,0.6605504,0.9339893
2960,-557.1477,9.610622e-08,0.7175463,0.7986201,0.741278,0.4519123,0.6379054,0.6605504,0.9339893
2970,-557.1477,9.610622e-08,0.7175463,0.7986201,0.741278,0.4519123,0.6379054,0.6605504,0.9339893
2980,-557.1477,9.610622e-08,0.7175463,0.7986201,0.741278,0.4519123,0.6379054,0.6605504,0.9339893
2990,-557.1477,9.610622e-08,0.7175463,0.7986201,0.741278,0.4519123,0.6379054,0.6605504,0.9339893
3000,-557.1477,9.610622e-08,0.7175463,0.7986201,0.741278,0.4519123,0.6379054,0.6605504,0.9339893
3010,-557.1477,9.610622e-08,0.7175463,0.7986201,0.741278,0.4519123,0.6379054,0.6605504,0.9339893
3020,-557.1477,9.610622e-08,0.7175463,0.7986201,0.741278,0.4519123,0.6379054,0.6605504,0.9339893
3030,-557.1477,9.610622e-08,0.7175463,0.7986201,0.741278,0.4519123,0.6379054,0.6605504,0.9339893
3040,-557.1477,9.610622e-08,0.7175463,0.7986201,0.741278,0.4519123,0.6379054,0.6605504,0.9339893
3050,-557.1477,9.610622e-08,0.7175463,0.7986201,0.741278,0.4519123,0.6379054,0.6605504,0.9339893
3060,-558.7355,9.630499e-08,0.7096173,0.7885015,0.7467947,0.4406118,0.6210871,0.680606,0.9072312
3070,-558.7355,9.630499e-08,0.7096173,0.7885015,0.7467947,0.4406118,0.6210871,0.680606,0.9072312
3080,-558.7355,9.630499e-08,0.7096173,0.7885015,0.7467947,0.4406118,0.6210871,0.680606,0.9072312
3090,-558.7355,9.630499e-08,0.7096173,0.7885015,0.7467947,0.4406118,0.6210871,0.680606,0.9072312
3100,-558.7355,9.630499e-08,0.7096173,0.7885015,0.7467947,0.4406118,0.6210871,0.680606,0.9072312
3110,-558.7355,9.630499e-08,0.7096173,0.7885015,0.7467947,0.4406118,0.6210871,0.680606,0.9072312
3120,-558.7355,9.630499e-08,0.7096173,0.7885015,0.7467947,0.4406118,0.6210871,0.680606,0.9072312
3130,-558.2018,9.646411e-08,0.7116866,0.8139432,0.7389032,0.4529862,0.5846942,0.6856562,0.8848355
3140,-558.2018,9.646411e-08,0.7116866,0.8139432,0.7389032,0.4529862,0.5846942,0.6856562,0.8848355
3150,-558.2018,9.646411e-08,0.7116866,0.8139432,0.7389032,0.4529862,0.5846942,0.6856562,0.8848355
3160,-558.2018,9.646411e-08,0.7116866,0.8139432,0.7389032,0.4529862,0.5846942,0.6856562,0.8848355
3170,-558.2018,9.646411e-08,0.7116866,0.8139432,0.7389032,0.4529862,0.5846942,0.6856562,0.8848355
3180,-558.2018,9.646411e-08,0.7116866,0.8139432,0.7389032,0.4529862,0.5846942,0.6856562,0.8848355
3190,-558.2018,9.646411e-08,0.7116866,0.8139432,0.7389032,0.4529862,0.5846942,0.6856562,0.8848355
3200,-558.2018,9.646411e-08,0.7116866,0.8139432,0.7389032,0.4529862,0.5846942,0.6856562,0.8848355
3210,-558.2018,9.646411e-08,0.7116866,0.8139432,0.7389032,0.4529862,0.5846942,0.6856562,0.8848355
3220,-558.2018,9.646411e-08,0.7116866,0.8139432,0.7389032,0.4529862,0.5846942,0.6856562,0.8848355
3230,-558.2018,9.646411e-08,0.7116866,0.8139432,0.7389032,0.4529862,0.5846942,0.6856562,0.8848355
3240,-558.2018,9.646411e-08,0.7116866,0.8139432,0.7389032,0.4529862,0.5846942,0.6856562,0.8848355
3250,-558.2018,9.646411e-08,0.7116866,0.8139432,0.7389032,0.4529862,0.5846942,0.6856562,0.8848355
3260,-558.2018,9.646411e-08,0.7116866,0.8139432,0.7389032,0.4529862,0.5846942,0.6856562,0.8848355
3270,-558.2018,9.646411e-08,0.7116866,0.8139432,0.7389032,0.4529862,0.5846942,0.6856562,0.8848355
3280,-558.2018,9.646411e-08,0.7116866,0.8139432,0.7389032,0.4529862,0.5846942,0.6856562,0.8848355
3290,-558.2018,9.646411e-08,0.7116866,0.8139432,0.7389032,0.4529862,0.5846942,0.6856562,0.8848355
3300,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3310,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3320,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3330,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3340,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3350,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3360,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3370,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3380,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3390,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3400,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3410,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3420,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3430,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3440,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3450,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3460,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3470,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3480,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3490,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3500,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3510,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3520,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3530,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3540,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3550,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3560,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3570,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3580,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3590,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3600,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3610,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3620,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3630,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3640,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3650,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3660,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3670,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3680,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3690,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3700,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3710,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3720,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3730,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3740,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3750,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3760,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3770,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3780,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3790,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3800,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3810,-557.0163,9.690343e-08,0.7050491,0.8184347,0.7342586,0.4818506,0.6073015,0.6646282,0.8877787
3820,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
3830,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
3840,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
3850,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
3860,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
3870,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
3880,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
3890,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
3900,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
3910,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
3920,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
3930,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
3940,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
3950,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
3960,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
3970,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
3980,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
3990,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4000,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4010,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4020,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4030,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4040,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4050,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4060,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4070,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4080,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4090,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4100,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4110,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4120,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4130,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4140,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4150,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4160,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4170,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4180,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4190,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4200,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4210,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4220,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4230,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4240,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4250,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4260,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4270,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4280,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4290,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4300,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4310,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4320,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4330,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4340,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4350,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4360,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4370,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4380,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4390,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4400,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4410,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4420,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4430,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4440,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4450,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4460,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4470,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4480,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4490,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4500,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4510,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4520,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4530,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4540,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4550,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4560,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4570,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4580,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4590,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4600,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4610,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4620,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4630,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4640,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4650,-557.6552,9.701584e-08,0.7097227,0.8288634,0.7327292,0.463799,0.6400349,0.6689555,0.9495261
4660,-559.1202,9.695203e-08,0.7047399,0.8318248,0.7221635,0.473877,0.6228518,0.6539374,0.9098511
4670,-559.1202,9.695203e-08,0.7047399,0.8318248,0.7221635,0.473877,0.6228518,0.6539374,0.9098511
4680,-560.6137,9.708487e-08,0.7182911,0.8277781,0.7013326,0.4783391,0.61065,0.674334,0.9163056
4690,-560.6137,9.708487e-08,0.7182911,0.8277781,0.7013326,0.4783391,0.61065,0.674334,0.9163056
4700,-560.6137,9.708487e-08,0.7182911,0.8277781,0.7013326,0.4783391,0.61065,0.674334,0.9163056
4710,-560.6137,9.708487e-08,0.7182911,0.8277781,0.7013326,0.4783391,0.61065,0.674334,0.9163056
4720,-560.6137,9.708487e-08,0.7182911,0.8277781,0.7013326,0.4783391,0.61065,0.674334,0.9163056
4730,-560.6137,9.708487e-08,0.7182911,0.8277781,0.7013326,0.4783391,0.61065,0.674334,0.9163056
4740,-560.6137,9.708487e-08,0.7182911,0.8277781,0.7013326,0.4783391,0.61065,0.674334,0.9163056
4750,-560.6137,9.708487e-08,0.7182911,0.8277781,0.7013326,0.4783391,0.61065,0.674334,0.9163056
4760,-560.6137,9.708487e-08,0.7182911,0.8277781,0.7013326,0.4783391,0.61065,0.674334,0.9163056
